participant_id,frame_id,timestamp,action,left_arm_human_theta,right_arm_human_theta,head_human_theta,left_arm_human_phi,right_arm_human_phi,head_human_phi,left_arm_robot,right_arm_robot,head_robot
9,3008,"1,64986440703183E+018",salt_shaker_left,[1.68300005 2.85285597 1.82456787 1.82456818],[1.59506133 2.49643208 2.74016538 2.74016458],"[0, 0]",[-1.82166941 -2.06397447  3.07808742  3.07808719],[1.19653413 0.26403053 0.72980519 0.72980313],"[0, 0]","[6.283185307179586, 4.829203707179586, 5.260849937179586, 1.033521, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.797787147179586, 1.38319326, 1.02110414, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
9,3040,"1,6498644070386E+018",salt_shaker_right,[1.68168735 2.40300992 2.58269421 2.58269444],[1.66621137 2.69015146 1.90221098 1.90221093],"[0, 0]",[-1.63854527 -0.32076566 -1.06074982 -1.0607502 ],[1.47325041 2.13335678 2.79964091 2.79964092],"[0, 0]","[6.283185307179586, 5.829203707179587, 1.42233537, 5.249664307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.797787147179586, 4.251252707179586, 5.252081167179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
9,3302,"1,64986440709435E+018",sugar_bowl,[1.62126971 2.57140724 0.91097555 0.91097521],[1.58693309 2.50717821 0.90487326 0.90487317],"[0, 0]",[-1.6813858  -2.5581277   2.11547283  2.11547219],[ 1.54627702  2.59947495 -2.34835397 -2.34835336],"[0, 0]","[6.283185307179586, 5.397787147179586, 2.37894828, 5.023619017179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 3.9649138071795864, 5.028849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
9,3786,"1,64986440719859E+018",pressure_cooker,[1.57995493 1.80379836 1.33003301 1.33003309],[1.59859274 1.88841619 1.10591846 1.10591892],"[0, 0]",[-1.77437723 -2.34483049  1.89469275  1.89469216],[ 1.5864482   2.27430635 -1.85454208 -1.85454219],"[0, 0]","[6.283185307179586, 0.16787513, 4.569468577179586, 0.01895146, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.18539816, 1.82565493, 0.025741361, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
5,1294,"1,64986432857633E+018",teacup,[1.61663947 2.83163466 2.65075344 2.65075276],[1.52220117 2.33134581 2.54264382 2.54264392],"[0, 0]",[-1.61656663 -0.71037405  3.13177474  3.13177519],[1.37119957 1.03170536 3.08910538 3.08910563],"[0, 0]","[6.283185307179586, 5.4977871471795865, 0.93182715, 4.8236190171795865, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.897787147179586, 3.9042370271795863, 5.788849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
5,1599,"1,64986432864126E+018",teapot,[1.48664276 1.29802781 0.53794722 0.53794758],[1.5477103  2.35362899 2.25581392 2.25581408],"[0, 0]",[-1.57741108 -1.66270862 -1.93956023 -1.93956164],[ 1.32543345  0.90536872 -2.51415959 -2.51415933],"[0, 0]","[6.283185307179586, 5.4977871471795865, 0.93182715, 4.8236190171795865, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.08539816, 2.07894828, 5.588849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
5,1828,"1,64986432868971E+018",spoon,[1.50852378 1.49092016 0.54448311 0.54448332],[1.58855379 1.82988295 0.32234506 0.32234505],"[0, 0]",[-1.56008666 -1.78160838  1.46298685  1.46298605],[ 1.39179024  1.76990916 -1.89585638 -1.89585788],"[0, 0]","[6.283185307179586, 1.33989663, 0.08539816, 0.55458098, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 1.33989663, 6.197787147179586, 0.52233537, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
5,2165,"1,64986432876199E+018",ladle,[1.60106752 2.73520998 1.93604844 1.93604864],[1.60696163 2.76507883 2.07854596 2.07854588],"[0, 0]",[-1.51807122 -0.9112393   2.62092531  2.62092484],[ 1.3633725   1.08985974 -2.78681545 -2.78681529],"[0, 0]","[6.283185307179586, 5.397787147179586, 4.944236227179586, 1.45, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 1.36196441, 1.45, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
5,2390,"1,64986432881035E+018",shallow_plate,[1.58851836 2.48706041 0.64996713 0.64996736],[1.62219172 2.51912132 0.67827991 0.67828009],"[0, 0]",[-1.56680563 -2.21481271  2.65002919  2.65002968],[ 1.46872542  2.48322118 -2.96984334 -2.96984306],"[0, 0]","[6.283185307179586, 6.097787147179586, 5.175930567179586, 1.22173048, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 6.097787147179586, 1.10934704, 1.22525856, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
5,2676,"1,64986432887087E+018",dinner_plate,[1.631182   2.68159842 1.34091704 1.34091694],[1.6405369  2.77269498 1.47046495 1.47046492],"[0, 0]",[-1.5336064  -1.81436827 -3.08211967 -3.08211969],[1.38132718 2.02898702 3.00406138 3.00406135],"[0, 0]","[6.283185307179586, 6.057787147179586, 4.883185307179586, 1.8, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 6.058694877179586, 1.4, 1.8, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
5,2914,"1,64986432892202E+018",knife,[1.60797699 2.8305856  2.66039516 2.66039585],[1.56900424 2.0265696  0.82420149 0.82420194],"[0, 0]",[-1.52818402 -0.86189762  3.0782918   3.07829139],[ 1.50420977  2.30636237 -2.28234747 -2.28234786],"[0, 0]","[6.283185307179586, 0.48227102, 6.028849777179587, 1.51581301, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 1.46879657, 0.46356581, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
5,3197,"1,64986432898265E+018",fork,[1.47201736 1.9227067  0.75149481 0.75149478],[1.5011485  1.86549573 0.63578506 0.63578497],"[0, 0]",[-1.57189472 -2.29514648  1.43412502  1.43412359],[ 1.50404414  2.34933993 -1.37749802 -1.37749942],"[0, 0]","[6.283185307179586, 0.78539816, 5.733185307179586, 1.2, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.78539816, 0.55, 1.2, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
5,3439,"1,64986432903398E+018",initial,[1.62281028 2.84944498 2.66881697 2.66881735],[1.62314156 2.91481714 2.71634344 2.7163438 ],"[0, 0]",[-1.50892106 -0.76797151 -2.99710149 -2.99710166],[1.45151912 0.83940006 3.06984089 3.06984113],"[0, 0]","[6.283185307179586, 4.886921905584122, 1.0471975511965976, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.886921905584122, 5.235987755982989, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
5,3463,"1,64986432903907E+018",salt_shaker_left,[1.62671723 2.71200645 1.51881734 1.51881733],[1.62189779 2.80900145 2.88575296 2.88575324],"[0, 0]",[-1.74054738 -2.30011506  2.96339917  2.96339938],[1.33229142 0.23647983 2.10506057 2.10505739],"[0, 0]","[6.283185307179586, 4.829203707179586, 5.260849937179586, 1.033521, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.797787147179586, 1.38319326, 1.02110414, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
5,3482,"1,64986432904318E+018",salt_shaker_right,[1.60873994 2.36437392 2.81604161 2.81604171],[1.60928808 2.90985719 2.11968309 2.11968302],"[0, 0]",[-1.48849161 -0.44876205 -1.49859068 -1.49859612],[ 1.57616703  2.08255486 -3.09533561 -3.09533537],"[0, 0]","[6.283185307179586, 5.829203707179587, 1.42233537, 5.249664307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.797787147179586, 4.251252707179586, 5.252081167179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
5,3747,"1,64986432909942E+018",sugar_bowl,[1.58657306 2.59659158 1.27100104 1.27100091],[1.59916898 2.58063125 1.31676772 1.31676754],"[0, 0]",[-1.56241284 -2.2953788   2.73845333  2.73845299],[ 1.50279069  2.44660726 -2.91281341 -2.91281332],"[0, 0]","[6.283185307179586, 5.397787147179586, 2.37894828, 5.023619017179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 3.9649138071795864, 5.028849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
5,4008,"1,6498643291552E+018",mixer,[1.57378165 1.74983651 0.44387548 0.44387516],[1.60378264 1.90990241 0.42639274 0.42639299],"[0, 0]",[-1.59347936 -2.15262558  2.31568614  2.3156849 ],[ 1.46962693  2.31083033 -2.63790675 -2.63790655],"[0, 0]","[6.283185307179586, 0.98539816, 5.665191427179586, 0.68295178, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.98539816, 0.61799388, 0.64633648, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
5,4252,"1,64986432920754E+018",pressure_cooker,[1.59457786 1.94084298 0.46548853 0.46548882],[1.60513487 1.90636693 0.61062253 0.61062188],"[0, 0]",[-1.63359438 -1.70330624 -2.69264283 -2.69264308],[1.4877161  1.66091708 2.1419597  2.14195845],"[0, 0]","[6.283185307179586, 0.16787513, 4.569468577179586, 0.01895146, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.18539816, 1.82565493, 0.025741361, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
1,1143,"1,64986428269628E+018",initial,[1.6152707  2.86932557 2.73362198 2.73362172],[1.6178181  2.94881098 2.75190771 2.751907  ],"[0, 0]",[-1.5825635  -0.70531932 -2.83336812 -2.83336849],[ 1.42508917  1.16833411 -3.08576701 -3.08576721],"[0, 0]","[6.283185307179586, 4.886921905584122, 1.0471975511965976, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.886921905584122, 5.235987755982989, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
1,1172,"1,64986428276483E+018",teacup,[1.53970914 2.49589906 2.21674976 2.21674942],[1.60289038 2.94794464 2.73939056 2.73939028],"[0, 0]",[-1.50035069 -1.32025062  2.5338677   2.53386826],[ 1.44381379  1.16973209 -3.03391429 -3.03391395],"[0, 0]","[6.283185307179586, 4.897787147179586, 2.37894828, 5.8236190171795865, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.4977871471795865, 5.351358157179586, 5.028849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
1,1437,"1,64986428342957E+018",teapot,[1.53685752 2.49957843 2.34820703 2.34820737],[1.60845637 1.82121535 0.80894503 0.80894482],"[0, 0]",[-1.47711628 -1.2033201   2.56219671  2.56219613],[1.5137845  1.55748514 2.00109549 2.00109565],"[0, 0]","[6.283185307179586, 0.08539816, 4.204237027179586, 5.588849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.4977871471795865, 5.351358157179586, 4.8236190171795865, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
1,1641,"1,64986428396101E+018",spoon,[1.52730976 1.74215844 0.42546415 0.42546414],[1.64804958 1.71785766 0.2981305  0.29813087],"[0, 0]",[-1.49798003 -1.42001112 -2.83977602 -2.83977617],[1.42431208 1.60054992 2.72948897 2.72949017],"[0, 0]","[6.283185307179586, 1.33989663, 0.08539816, 0.55458098, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 1.33989663, 6.197787147179586, 0.52233537, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
1,1979,"1,64986428491643E+018",ladle,[1.61570104 2.70611325 2.11979403 2.11979338],[1.63106075 2.68931284 2.15034845 2.15034834],"[0, 0]",[-1.45052995 -1.0428823   2.92609888  2.92609902],[ 1.44045963  1.08441132 -3.00204401 -3.0020441 ],"[0, 0]","[6.283185307179586, 5.397787147179586, 4.944236227179586, 1.45, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 1.36196441, 1.45, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
1,2182,"1,6498642854803E+018",shallow_plate,[1.6153084  2.37423048 1.02759474 1.02759428],[1.65018175 2.27183564 0.98394283 0.98394335],"[0, 0]",[-1.50419279 -1.44337444 -3.13095574 -3.13095565],[1.40664685 1.68534842 3.11319108 3.1131905 ],"[0, 0]","[6.283185307179586, 6.097787147179586, 5.175930567179586, 1.22173048, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 6.097787147179586, 1.10934704, 1.22525856, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
1,2472,"1,6498642861789E+018",dinner_plate,[1.64793268 2.71195869 1.34987271 1.34987262],[1.69209457 2.75724101 1.36185437 1.36185421],"[0, 0]",[-1.51871523 -1.86567628 -3.05541335 -3.05541314],[1.48531302 2.31191836 3.0305908  3.03059051],"[0, 0]","[6.283185307179586, 6.057787147179586, 4.883185307179586, 1.8, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 6.058694877179586, 1.4, 1.8, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
1,2675,"1,64986428663898E+018",knife,[1.51507603 2.36933534 0.87185839 0.87185889],[1.59848842 2.86745181 2.79493098 2.79493041],"[0, 0]",[-1.54257302 -2.0102449   2.45089534  2.45089564],[1.40478669 0.68034163 2.50414822 2.50414967],"[0, 0]","[6.283185307179586, 5.397787147179586, 4.814388737179586, 0.46356581, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.48227102, 0.25433553, 1.51581301, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
1,2987,"1,64986428742346E+018",fork,[1.54125813 1.73033817 0.75870781 0.75870782],[1.56315256 1.87933272 0.53705625 0.53705606],"[0, 0]",[-1.56140768 -2.08608792  1.92944211  1.92944166],[ 1.46899371  2.27098899 -1.86861982 -1.8686196 ],"[0, 0]","[6.283185307179586, 0.78539816, 5.733185307179586, 1.2, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.78539816, 0.55, 1.2, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
1,3243,"1,64986428800188E+018",salt_shaker_left,[1.62900286 2.91310867 2.01222133 2.01222139],[1.65342545 2.73330465 2.7820752  2.7820752 ],"[0, 0]",[-1.59748609 -1.50747008 -3.13666896 -3.1366692 ],[1.42148194 0.43801234 2.09416037 2.09416158],"[0, 0]","[6.283185307179586, 4.829203707179586, 5.260849937179586, 1.033521, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.797787147179586, 1.38319326, 1.02110414, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
1,3257,"1,64986428803155E+018",salt_shaker_right,[1.61236561 2.7875695  2.76215792 2.76215835],[1.66213925 2.85451539 1.87276251 1.87276267],"[0, 0]",[-1.40495076 -0.60272723 -2.62405176 -2.62405116],[1.6498295  2.44902978 3.12398486 3.12398453],"[0, 0]","[6.283185307179586, 5.829203707179587, 1.42233537, 5.249664307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.797787147179586, 4.251252707179586, 5.252081167179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
1,3494,"1,64986428857099E+018",sugar_bowl,[1.61473942 2.78957764 1.57993071 1.57993081],[1.6547251  2.82566359 1.54700999 1.54701004],"[0, 0]",[-1.43827347 -1.23433492  2.67194783  2.6719478 ],[ 1.39424747  1.36550357 -2.45460465 -2.45460498],"[0, 0]","[6.283185307179586, 5.397787147179586, 2.37894828, 5.023619017179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 3.9649138071795864, 5.028849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
1,3710,"1,64986428911659E+018",mixer,[1.58740325 1.94525784 0.68151881 0.68151898],[1.62273701 1.96422124 0.65030762 0.65030737],"[0, 0]",[-1.54924888 -1.8523608  -2.90626928 -2.90626922],[1.4954885  2.04880259 2.78830883 2.7883093 ],"[0, 0]","[6.283185307179586, 0.98539816, 5.665191427179586, 0.68295178, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.98539816, 0.61799388, 0.64633648, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
1,3987,"1,64986428999468E+018",pressure_cooker,[1.50135285 2.36729417 1.54433869 1.54433875],[1.54790433 2.46483349 1.49541515 1.49541512],"[0, 0]",[-1.65495717 -2.11971055  3.04763853  3.04763854],[1.55016877 2.30902389 3.04497551 3.04497586],"[0, 0]","[6.283185307179586, 0.16787513, 4.569468577179586, 0.01895146, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.18539816, 1.82565493, 0.025741361, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
8,1251,"1,64986439626172E+018",initial,[1.56097586 2.73688444 2.88292702 2.88292638],[1.61156054 2.89960323 2.95962287 2.95962308],"[0, 0]",[-1.56969781 -0.59524929 -2.52001814 -2.52002069],[ 1.67072915  1.15975273 -2.23033987 -2.23034002],"[0, 0]","[6.283185307179586, 4.886921905584122, 1.0471975511965976, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.886921905584122, 5.235987755982989, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
8,1451,"1,64986439629636E+018",teacup,[1.45527272 2.47749322 2.2797681  2.27976767],[1.61514489 2.90779306 2.95576644 2.95576659],"[0, 0]",[-1.50528531 -1.09114591  2.33859     2.33859089],[ 1.64873029  1.02005547 -2.13080309 -2.13080116],"[0, 0]","[6.283185307179586, 4.897787147179586, 2.37894828, 5.8236190171795865, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.4977871471795865, 5.351358157179586, 5.028849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
8,1616,"1,6498643963262E+018",teapot,[1.46161676 2.47020856 2.14768224 2.14768204],[1.48111291 1.60115775 1.09884956 1.09884913],"[0, 0]",[-1.53076949 -0.99614098  2.34449242  2.34449262],[1.53632033 1.65295444 2.08319495 2.08319543],"[0, 0]","[6.283185307179586, 0.08539816, 4.204237027179586, 5.588849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.4977871471795865, 5.351358157179586, 4.8236190171795865, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
8,1848,"1,64986439636616E+018",spoon,[1.5466209  1.9200792  0.48562267 0.48562235],[1.55665273 1.94592454 0.51701542 0.51701598],"[0, 0]",[-1.49187429 -1.7196447   2.25836484  2.25836438],[ 1.62571818  1.75360641 -2.46909029 -2.4690903 ],"[0, 0]","[6.283185307179586, 1.33989663, 0.08539816, 0.55458098, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 1.33989663, 6.197787147179586, 0.52233537, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
8,2174,"1,64986439642329E+018",ladle,[1.54377585 2.72111901 2.09510027 2.09510031],[1.57109151 2.72624888 2.09678623 2.09678615],"[0, 0]",[-1.49765105 -0.67572263  2.60243414  2.60243407],[ 1.60439055  0.70794798 -2.36218558 -2.36218591],"[0, 0]","[6.283185307179586, 5.397787147179586, 4.944236227179586, 1.45, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 1.36196441, 1.45, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
8,2746,"1,64986439654189E+018",dinner_plate,[1.5156922  2.40151646 1.57508546 1.57508545],[1.51592969 2.6334298  1.45987378 1.45987373],"[0, 0]",[-1.57063031 -2.86106094  2.85003549  2.85003561],[ 1.6799426   2.95302156 -2.91381214 -2.91381193],"[0, 0]","[6.283185307179586, 6.057787147179586, 4.883185307179586, 1.8, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 6.058694877179586, 1.4, 1.8, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
8,2952,"1,64986439670439E+018",knife,[1.57763403 2.56453212 1.00666208 1.00666186],[1.57460095 2.8202168  2.75264607 2.75264536],"[0, 0]",[-1.48510952 -2.49591072  2.6663742   2.6663739 ],[ 1.66772428  0.77748865 -3.0996877  -3.09968875],"[0, 0]","[6.283185307179586, 5.397787147179586, 4.814388737179586, 0.46356581, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.48227102, 0.25433553, 1.51581301, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
